name,brand,model,price,currency,old_price,discount,rating,reviews,url,source_site,scraped_at
"Samsung A07  - 6,7""  - 128 Go  - 6 Go Ram  - Green - 2 ans de garantie",samsung,A07,1399.0,Dhs,1679.0,17%,4.1,7,https://www.jumia.ma/samsung-a07-67-128-go-6-go-ram-green-2-ans-de-garantie-67237289.html,jumia_ma,2026-04-21T19:26:23.131485
Samsung Galaxy A17 Bleu Clair 4+128 Go,samsung,Unknown,1549.0,Dhs,1990.0,22%,,,https://www.jumia.ma/samsung-galaxy-a17-bleu-clair-4128-go-67378532.html,jumia_ma,2026-04-21T19:26:23.131959
Samsung Galaxy S23 Normal - 6.1-inch - Violet - 8 GB  256 GB -  Reconditionné,samsung,S23,4250.0,Dhs,5899.0,28%,,,https://www.jumia.ma/samsung-galaxy-s23-normal-6.1-inch-violet-8-gb-256-gb-reconditionne-67525607.html,jumia_ma,2026-04-21T19:26:23.132440
Samsung Galaxy S26 Ultra – 12GB RAM / 512GB - Noir - Neuf,samsung,Unknown,14875.0,Dhs,16699.0,11%,,,https://www.jumia.ma/samsung-galaxy-s26-ultra-12gb-ram-512gb-noir-neuf-67682568.html,jumia_ma,2026-04-21T19:26:23.132912
"Samsung Galaxy A07 - 6,7"" - 128Go + 4 Go Ram  - Green - 2 ans de garantie",samsung,A07,1299.0,Dhs,1559.0,17%,5,1,https://www.jumia.ma/samsung-galaxy-a07-67-128go-4-go-ram-green-2-ans-de-garantie-67313887.html,jumia_ma,2026-04-21T19:26:23.133513
Samsung Galaxy S23 Ultra Crème 12 Go  256 Go -  Reconditionné,samsung,S23 Ultra,6850.0,Dhs,8799.0,22%,,,https://www.jumia.ma/samsung-galaxy-s23-ultra-creme-12-go-256-go-reconditionne-67628299.html,jumia_ma,2026-04-21T19:26:23.134184
Samsung A17 5G 8-256G Grey - 2 ans de Garantie,samsung,Unknown,2399.0,Dhs,2879.0,17%,,,https://www.jumia.ma/samsung-a17-5g-8-256g-grey-2-ans-de-garantie-67496938.html,jumia_ma,2026-04-21T19:26:23.134711
Samsung  Galaxy A36 5G - 6.7'' - (8GB - 256 GB) -50MP+12MP+5MP+/32MP -Noir+ Adapteur Rapide 25W Inclus,samsung,Unknown,3469.0,Dhs,3590.0,3%,,,https://www.jumia.ma/samsung-galaxy-a36-5g-6.7-8gb-256-gb-50mp12mp5mp32mp-noir-adapteur-rapide-25w-inclus-67659753.html,jumia_ma,2026-04-21T19:26:23.135249
"Samsung Galaxy A17 6,7""- 4 Go + 128 Go – Noir - 2 ans de garantie",samsung,Unknown,1799.0,Dhs,1929.0,7%,5,2,https://www.jumia.ma/samsung-galaxy-a17-67-4-go-128-go-noir-2-ans-de-garantie-67237232.html,jumia_ma,2026-04-21T19:26:23.135862
Samsung Galaxy S24 Ultra 5G 12GB  512GB Bleu (Titanium Blue) -  Reconditionné,samsung,S24 Ultra,8200.0,Dhs,9599.0,15%,,,https://www.jumia.ma/samsung-galaxy-s24-ultra-5g-12gb-512gb-bleu-titanium-blue-reconditionne-67672182.html,jumia_ma,2026-04-21T19:26:23.136407
Samsung A17 5G 8-256G  Noir - 2 ans de Garantie,samsung,Unknown,2399.0,Dhs,2879.0,17%,,,https://www.jumia.ma/samsung-a17-5g-8-256g-noir-2-ans-de-garantie-67496936.html,jumia_ma,2026-04-21T19:26:23.137278
Samsung Smartphone Galaxy A16 4G Dual Sim Ram 4GB  - 128 GB  50Mp- Black,samsung,Unknown,1589.0,Dhs,1799.0,12%,,,https://www.jumia.ma/samsung-smartphone-galaxy-a16-4g-dual-sim-ram-4gb-128-gb-50mp-black-67182721.html,jumia_ma,2026-04-21T19:26:23.138145
Samsung A17 5G  4-128G Bleu - 2 ans de Garantie,samsung,Unknown,1799.0,Dhs,2159.0,17%,5,1,https://www.jumia.ma/samsung-a17-5g-4-128g-bleu-2-ans-de-garantie-67496934.html,jumia_ma,2026-04-21T19:26:23.138915
"Samsung Galaxy A07, 4+128 Go Violet",samsung,A07,1329.0,Dhs,1490.0,11%,,,https://www.jumia.ma/samsung-galaxy-a07-4128-go-violet-67378539.html,jumia_ma,2026-04-21T19:26:23.139503
"Samsung Galaxy A26 5G - 6.7"" (256 Go - 8 Go) Amoled 120 Hz - 5000mAh/25W + Adaptateur 25W - Noir",samsung,Unknown,3260.0,Dhs,3299.0,1%,5,2,https://www.jumia.ma/samsung-galaxy-a26-5g-6.7-256-go-8-go-amoled-120-hz-5000mah25w-adaptateur-25w-noir-67425285.html,jumia_ma,2026-04-21T19:26:23.140094
"Samsung Galaxy S22 Black ( Noir ) 6.1"" 8Go 256Go Dual Sim - Reconditionné",samsung,S22,3400.0,Dhs,6299.0,46%,,,https://www.jumia.ma/samsung-galaxy-s22-black-noir-6.1-8go-256go-dual-sim-reconditionne-61997350.html,jumia_ma,2026-04-21T19:26:23.140661
"Samsung Galaxy S22 Ultra 6,8"" (12 Gb Ram - 256 Gb) Phantom Black (Noir) - Reconditionné",samsung,S22 Ultra,5599.0,Dhs,9999.0,44%,,,https://www.jumia.ma/samsung-galaxy-s22-ultra-68-12-gb-ram-256-gb-phantom-black-noir-reconditionne-64856118.html,jumia_ma,2026-04-21T19:26:23.141161
Samsung Smartphone Galaxy A16 4G Dual Sim Ram 4GB  - 128 GB  50Mp- Grey,samsung,Unknown,1588.0,Dhs,1799.0,12%,,,https://www.jumia.ma/samsung-smartphone-galaxy-a16-4g-dual-sim-ram-4gb-128-gb-50mp-grey-67203866.html,jumia_ma,2026-04-21T19:26:23.141704
"Samsung Smartphone Galaxy S24FE Dual Sim 6,7""  Ram 8GB stockage 256 GB-Graphite",samsung,S24,5999.0,Dhs,8999.0,33%,,,https://www.jumia.ma/samsung-smartphone-galaxy-s24fe-dual-sim-67-ram-8gb-stockage-256-gb-graphite-67246327.html,jumia_ma,2026-04-21T19:26:23.142394
"Samsung Galaxy A07 – 6.7"" – 128 Go – 4 Go RAM – Helio G99 – 5000 mAh/25W – 50MP – Light Violet",samsung,A07,1299.0,Dhs,1399.0,7%,,,https://www.jumia.ma/samsung-galaxy-a07-6.7-128-go-4-go-ram-helio-g99-5000-mah25w-50mp-light-violet-67417171.html,jumia_ma,2026-04-21T19:26:23.143084
"Samsung Galaxy A07 – 6.7"" – 64 Go – 4 Go RAM – Helio G99 – 5000 mAh/25W – 50MP + Adapter – Noir",samsung,A07,1129.0,Dhs,1299.0,13%,,,https://www.jumia.ma/samsung-galaxy-a07-6.7-64-go-4-go-ram-helio-g99-5000-mah25w-50mp-adapter-noir-67414352.html,jumia_ma,2026-04-21T19:26:23.143869
Samsung Galaxy S23 Ultra Vert 12 Go / 256 Go AMOLED 120 Hz - Remis à neuf,samsung,S23 Ultra,6850.0,Dhs,8599.0,20%,,,https://www.jumia.ma/samsung-galaxy-s23-ultra-vert-12-go-256-go-amoled-120-hz-remis-a-neuf-67628209.html,jumia_ma,2026-04-21T19:26:23.144934
Samsung Galaxy A36 5G - 6.7'' - (8GB - 256 GB)  -50MP+12MP+5MP+/32MP -Noir+ Adapteur Rapide 25W Inclus,samsung,Unknown,3590.0,Dhs,4690.0,23%,4,1,https://www.jumia.ma/samsung-galaxy-a36-5g-6.7-8gb-256-gb-50mp12mp5mp32mp-noir-adapteur-rapide-25w-inclus-66902182.html,jumia_ma,2026-04-21T19:26:23.146388
"Samsung Galaxy A16 6.7"" 4G LTE (4GB RAM + 128GB ROM) - 50 Mpx -  Silver",samsung,Unknown,1550.0,Dhs,1890.0,18%,1,1,https://www.jumia.ma/samsung-galaxy-a16-6.7-4g-lte-4gb-ram-128gb-rom-50-mpx-silver-66419574.html,jumia_ma,2026-04-21T19:26:23.147033
Samsung Smartphone Galaxy A16 4G Dual Sim 8GB  - 256 GB  50Mp- Black,samsung,Unknown,2198.0,Dhs,2599.0,15%,,,https://www.jumia.ma/samsung-smartphone-galaxy-a16-4g-dual-sim-8gb-256-gb-50mp-black-67068978.html,jumia_ma,2026-04-21T19:26:23.147504
Samsung Galaxy A17 4 Go + 128 Go – Bleu - 2 ans de garantie,samsung,Unknown,1799.0,Dhs,1929.0,7%,,,https://www.jumia.ma/samsung-galaxy-a17-4-go-128-go-bleu-2-ans-de-garantie-67237230.html,jumia_ma,2026-04-21T19:26:23.148039
"Samsung Galaxy A17 5G 6.7"" (128 Go - 4 Go) Amoled 90Hz - Exynos 1300 - 5000mAh/25W + Adaptateur 25W - Black",samsung,Unknown,2599.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a17-5g-6.7-128-go-4-go-amoled-90hz-exynos-1300-5000mah25w-adaptateur-25w-black-67523459.html,jumia_ma,2026-04-21T19:26:23.148454
"Samsung Galaxy A06 6.7"" 4G LTE (4GB RAM + 128 GB ROM) capteur d’empreinte  - 50 Mpx+Adapteur - NOIR",samsung,A06,1290.0,Dhs,1490.0,13%,,,https://www.jumia.ma/samsung-galaxy-a06-6.7-4g-lte-4gb-ram-128-gb-rom-capteur-dempreinte-50-mpxadapteur-noir-66358834.html,jumia_ma,2026-04-21T19:26:23.149002
"Samsung Galaxy A17 – Smartphone 4G – 4 Go RAM + 128 Go ROM – Écran Super AMOLED 6,5"" – Batterie 5000 mAh – Double SIM-- incassable et chargeur et les écouteurs sans fils sont gratuits",samsung,Unknown,2655.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a17-smartphone-4g-4-go-ram-128-go-rom-ecran-super-amoled-65-batterie-5000-mah-double-sim-incassable-et-chargeur-et-les-ecouteurs-sans-fils-sont-gratuits-67284924.html,jumia_ma,2026-04-21T19:26:23.149452
Samsung Galaxy A07 4+128 Go Vert,samsung,A07,1329.0,Dhs,1499.0,11%,5,1,https://www.jumia.ma/samsung-galaxy-a07-4128-go-vert-67378537.html,jumia_ma,2026-04-21T19:26:23.150122
Samsung Galaxy A07 4+128 Go noir,samsung,A07,1329.0,Dhs,1490.0,11%,,,https://www.jumia.ma/samsung-galaxy-a07-4128-go-noir-67378531.html,jumia_ma,2026-04-21T19:26:23.150702
"Samsung Galaxy A17 – Smartphone 4G – 8 Go RAM + 256 Go ROM – Écran Super AMOLED 6,5"" – Batterie 5000 mAh – Double SIM",samsung,Unknown,3139.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a17-smartphone-4g-8-go-ram-256-go-rom-ecran-super-amoled-65-batterie-5000-mah-double-sim-67284854.html,jumia_ma,2026-04-21T19:26:23.151172
"Samsung Galaxy A36 - 6.7"" – 8GB + 256GB – Awesome Black",samsung,Unknown,4990.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a36-6.7-8gb-256gb-awesome-black-66392311.html,jumia_ma,2026-04-21T19:26:23.151589
"Samsung A16 6.7"" (128 Go - 4 Go) Amoled 90Hz - Helio G99 - 5000mAh/25W - Light Green",samsung,Unknown,1529.0,Dhs,1899.0,19%,,,https://www.jumia.ma/samsung-a16-6.7-128-go-4-go-amoled-90hz-helio-g99-5000mah25w-light-green-67305186.html,jumia_ma,2026-04-21T19:26:23.152083
"Samsung Galaxy A36 - 6.7"" – 8GB + 256GB – Awesome Lavender",samsung,Unknown,4990.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-a36-6.7-8gb-256gb-awesome-lavender-66392776.html,jumia_ma,2026-04-21T19:26:23.152552
"Samsung Smartphone Galaxy A07 - 6,7"" -Stockage 64 GB - 4Go RAM 50MP Garantie 1 an societe-Black",samsung,A07,1149.0,Dhs,1399.0,18%,,,https://www.jumia.ma/samsung-smartphone-galaxy-a07-67-stockage-64-gb-4go-ram-50mp-garantie-1-an-societe-black-67496364.html,jumia_ma,2026-04-21T19:26:23.153065
"Samsung Galaxy A17 6.7"" 4G (8GB RAM + 256 GB ROM) - 50 Mpx + Adapteur - Noir",samsung,Unknown,2290.0,Dhs,2490.0,8%,,,https://www.jumia.ma/samsung-galaxy-a17-6.7-4g-8gb-ram-256-gb-rom-50-mpx-adapteur-noir-67624497.html,jumia_ma,2026-04-21T19:26:23.153560
"Samsung Galaxy A17 6.7"" 4G (4GB RAM + 128 GB ROM) - 50 Mpx + Adapteur - BLEU",samsung,Unknown,1690.0,Dhs,1990.0,15%,,,https://www.jumia.ma/samsung-galaxy-a17-6.7-4g-4gb-ram-128-gb-rom-50-mpx-adapteur-bleu-67410386.html,jumia_ma,2026-04-21T19:26:23.154117
Apple iPhone 16 Pro Max 8GB + 256GB - Noir Titane -  Reconditionné,apple,Iphone 16 Pro Max,10800.0,Dhs,13899.0,22%,,,https://www.jumia.ma/apple-iphone-16-pro-max-8gb-256gb-noir-titane-reconditionne-67501009.html,jumia_ma,2026-04-21T19:26:25.633440
"Apple iPhone 17 Pro 512 Go 6,3"" 12 Go RAM Puce A19 Pro Orange Cosmique iOS",apple,Unknown,16975.0,Dhs,23499.0,28%,,,https://www.jumia.ma/apple-iphone-17-pro-512-go-63-12-go-ram-puce-a19-pro-orange-cosmique-ios-67236507.html,jumia_ma,2026-04-21T19:26:25.634081
"Apple iPhone 16 – 6,1"" – 128 Go – 8 Go RAM – Sarcelle",apple,Iphone 16,8975.0,Dhs,11999.0,25%,,,https://www.jumia.ma/apple-iphone-16-61-128-go-8-go-ram-sarcelle-65767707.html,jumia_ma,2026-04-21T19:26:25.634623
"Apple iPhone 15 Pro Max – 6.7"" – 256 Go – Black – Écran OLED – 8 Go RAM – Remis à neuf",apple,Iphone 15 Pro Max,9399.0,Dhs,14899.0,37%,,,https://www.jumia.ma/apple-iphone-15-pro-max-6.7-256-go-black-ecran-oled-8-go-ram-remis-a-neuf-65175219.html,jumia_ma,2026-04-21T19:26:25.635093
"Apple iPhone 12 Pro 256Go , 6Gb RAM  Reconditionné  Garantie 6 mois, graphite bleu",apple,Unknown,13999.0,Dhs,,,,,https://www.jumia.ma/apple-iphone-12-pro-256go-6gb-ram-reconditionne-garantie-6-mois-graphite-bleu-65183605.html,jumia_ma,2026-04-21T19:26:25.635568
Apple iPhone 15 Pro -  6.1-inch - 256 Go - 8 Go - A17 Pro - Titane Bleu -  Reconditionné,apple,Iphone 15 Pro,7975.0,Dhs,9175.0,13%,,,https://www.jumia.ma/apple-iphone-15-pro-6.1-inch-256-go-8-go-a17-pro-titane-bleu-reconditionne-67705938.html,jumia_ma,2026-04-21T19:26:25.636118
Apple iPhone 17 Pro 512 GB - Bleu Intense - Smartphone 5G-LTE IP68 - A19 Pro Hexa-Core - Écran Super Retina XDR OLED 6.3 pouces 1206 x 2622 - NFC/Bluetooth 6 - iOS 26 Neuf,apple,Unknown,16549.0,Dhs,18899.0,12%,,,https://www.jumia.ma/apple-iphone-17-pro-512-gb-bleu-intense-smartphone-5g-lte-ip68-a19-pro-hexa-core-ecran-super-retina-xdr-oled-6.3-pouces-1206-x-2622-nfcbluetooth-6-ios-26-neuf-67405503.html,jumia_ma,2026-04-21T19:26:25.636626
Apple iPhone 16 Plus - 128 GB - vert sarcelle - 6.7-inch - Remis à Neuf,apple,Iphone 16 Plus,7475.0,Dhs,8975.0,17%,,,https://www.jumia.ma/apple-iphone-16-plus-128-gb-vert-sarcelle-6.7-inch-remis-a-neuf-67763209.html,jumia_ma,2026-04-21T19:26:25.637068
"Apple iPhone 16 – 6,1"" – 128 Go – 8 Go RAM – Blanc",apple,Iphone 16,8975.0,Dhs,11999.0,25%,,,https://www.jumia.ma/apple-iphone-16-61-128-go-8-go-ram-blanc-65767721.html,jumia_ma,2026-04-21T19:26:25.637550
Apple iPhone 16 Pro Max 512 Go Desert Titanium eSIM Neuf,apple,Iphone 16 Pro Max,12499.0,Dhs,13199.0,5%,,,https://www.jumia.ma/apple-iphone-16-pro-max-512-go-desert-titanium-esim-neuf-67755703.html,jumia_ma,2026-04-21T19:26:25.638056
"Apple iPhone Air 256 Go 6,5"" 12 Go RAM Puce A19 Pro eSIM Noir Sidéral Titane iOS",apple,Unknown,10675.0,Dhs,14999.0,29%,5,1,https://www.jumia.ma/apple-iphone-air-256-go-65-12-go-ram-puce-a19-pro-esim-noir-sideral-titane-ios-67365634.html,jumia_ma,2026-04-21T19:26:25.638659
Apple iPhone 16 Pro Max - 6.9-inch - 8GB RAM 256GB - Titane Naturel - Remis à Neuf,apple,Iphone 16 Pro Max,10800.0,Dhs,13700.0,21%,,,https://www.jumia.ma/apple-iphone-16-pro-max-6.9-inch-8gb-ram-256gb-titane-naturel-remis-a-neuf-67058219.html,jumia_ma,2026-04-21T19:26:25.639155
"Apple iPhone 16 Plus – 6,7"" – 128 Go – 8 Go RAM – Rose",apple,Iphone 16 Plus,10975.0,Dhs,12999.0,16%,5,1,https://www.jumia.ma/apple-iphone-16-plus-67-128-go-8-go-ram-rose-65780011.html,jumia_ma,2026-04-21T19:26:25.639710
"Apple iPhone 14 Plus Noir (128 Go, 6 Go Ram) Midnight 6,7"" A15 IOS Reconditionné",apple,A15,5499.0,Dhs,7199.0,24%,,,https://www.jumia.ma/apple-iphone-14-plus-noir-128-go-6-go-ram-midnight-67-a15-ios-reconditionne-65321869.html,jumia_ma,2026-04-21T19:26:25.640186
"Apple iPhone 17 Pro 512 Go 6,3"" 12 Go RAM Puce A19 Pro Argent iOS",apple,Unknown,16975.0,Dhs,23499.0,28%,,,https://www.jumia.ma/apple-iphone-17-pro-512-go-63-12-go-ram-puce-a19-pro-argent-ios-67246856.html,jumia_ma,2026-04-21T19:26:25.640723
Apple iPhone Air - 256 Go - Or clair - 6.5 pouces - iOS 26 - Neuf,apple,Unknown,11355.0,Dhs,13499.0,16%,,,https://www.jumia.ma/apple-iphone-air-256-go-or-clair-6.5-pouces-ios-26-neuf-67434781.html,jumia_ma,2026-04-21T19:26:25.641197
Apple iPhone Air 256 GB Noir sidéral 5G-LTE IP68 - A19 Pro Hexa-Core - Écran Super Retina XDR OLED 6.5-inch 2736 x 1260 - Wi-Fi 7/Bluetooth 6/NFC - iOS 26 Neuf,apple,Unknown,10700.0,Dhs,14599.0,27%,,,https://www.jumia.ma/apple-iphone-air-256-gb-noir-sideral-5g-lte-ip68-a19-pro-hexa-core-ecran-super-retina-xdr-oled-6.5-inch-2736-x-1260-wi-fi-7bluetooth-6nfc-ios-26-neuf-67425157.html,jumia_ma,2026-04-21T19:26:25.641703
Apple iPhone 16e 128 Go Blanc 8 Go RAM 48 Mpx 6.1 Puce A18 iOS Bouton Action 5G,apple,Iphone 16,6475.0,Dhs,8999.0,28%,,,https://www.jumia.ma/apple-iphone-16e-128-go-blanc-8-go-ram-48-mpx-6.1-puce-a18-ios-bouton-action-5g-66560996.html,jumia_ma,2026-04-21T19:26:25.642228
"Apple iPhone 7 CPO Reconditionné Premium- 4.7"" - 32 GB - 2Go - IOS 10 – 12MP - Silver",apple,Unknown,5349.0,Dhs,,,,,https://www.jumia.ma/iphone-7-cpo-reconditionne-premium-4.7-32-gb-2go-ios-10-12mp-silver-apple-mpg51891.html,jumia_ma,2026-04-21T19:26:25.642796
Apple iPhone Air - 512 Go - Or clair - 6.5 pouces - iOS 26 Neuf,apple,Unknown,13099.0,Dhs,16499.0,21%,,,https://www.jumia.ma/apple-iphone-air-512-go-or-clair-6.5-pouces-ios-26-neuf-67434789.html,jumia_ma,2026-04-21T19:26:25.643302
"Apple iPhone 17 256 Go 8 Go RAM 6,3"" Puce A19 Noir iOS 48 Mpx",apple,Unknown,10175.0,Dhs,11999.0,15%,,,https://www.jumia.ma/apple-iphone-17-256-go-8-go-ram-63-puce-a19-noir-ios-48-mpx-67559404.html,jumia_ma,2026-04-21T19:26:25.643753
Apple iPhone 16 Pro Max - 1TB - Desert Titanium - eSIM - Neuf,apple,Iphone 16 Pro Max,13499.0,Dhs,14999.0,10%,,,https://www.jumia.ma/apple-iphone-16-pro-max-1tb-desert-titanium-esim-neuf-67762295.html,jumia_ma,2026-04-21T19:26:25.644213
Apple iPhone 16 Plus 256 GB Bleu A18 Hexa-Core 6.7-inch Neuf,apple,Iphone 16 Plus,10700.0,Dhs,14399.0,26%,,,https://www.jumia.ma/apple-iphone-16-plus-256-gb-bleu-a18-hexa-core-6.7-inch-neuf-67513695.html,jumia_ma,2026-04-21T19:26:25.644722
"Apple iPhone 16 Plus – 6,7"" – 128 Go – 8 Go RAM – Outremer",apple,Iphone 16 Plus,10875.0,Dhs,12999.0,16%,,,https://www.jumia.ma/apple-iphone-16-plus-67-128-go-8-go-ram-outremer-65779984.html,jumia_ma,2026-04-21T19:26:25.645150
"Apple iPhone 17 256 Go 8 Go RAM 6,3"" Puce A19 Couleur Brume iOS 48 Mpx",apple,Unknown,10175.0,Dhs,11999.0,15%,,,https://www.jumia.ma/apple-iphone-17-256-go-8-go-ram-63-puce-a19-couleur-brume-ios-48-mpx-67559446.html,jumia_ma,2026-04-21T19:26:25.645582
"Apple iPhone 17 256 Go 8 Go RAM 6,3"" Puce A19 Couleur Lavande iOS 48 Mpx",apple,Unknown,10175.0,Dhs,11999.0,15%,,,https://www.jumia.ma/apple-iphone-17-256-go-8-go-ram-63-puce-a19-couleur-lavande-ios-48-mpx-67559474.html,jumia_ma,2026-04-21T19:26:25.646042
"Apple iPhone 17 256 Go 8 Go RAM 6,3"" Puce A19 Blanc iOS 48 Mpx",apple,Unknown,10975.0,Dhs,11999.0,9%,,,https://www.jumia.ma/apple-iphone-17-256-go-8-go-ram-63-puce-a19-blanc-ios-48-mpx-67559434.html,jumia_ma,2026-04-21T19:26:25.646536
"Apple iPhone Air 256 Go 6,5"" 12 Go RAM Puce A19 Pro eSIM Bleu Ciel Titane iOS",apple,Unknown,11575.0,Dhs,14999.0,23%,,,https://www.jumia.ma/apple-iphone-air-256-go-65-12-go-ram-puce-a19-pro-esim-bleu-ciel-titane-ios-67365562.html,jumia_ma,2026-04-21T19:26:25.646983
Apple iPhone Air - 6.5-inch - 256 Go - Blanc Nuage - iOS 26 - Neuf,apple,Unknown,11355.0,Dhs,13499.0,16%,,,https://www.jumia.ma/apple-iphone-air-6.5-inch-256-go-blanc-nuage-ios-26-neuf-67434728.html,jumia_ma,2026-04-21T19:26:25.647530
Apple iPhone 15 256GB Noir New,apple,Iphone 15,9800.0,Dhs,11699.0,16%,4,1,https://www.jumia.ma/apple-iphone-15-256gb-noir-new-65679839.html,jumia_ma,2026-04-21T19:26:25.648163
"Apple iPhone 17 256 Go 8 Go RAM 6,3"" Puce A19 Couleur Sauge iOS 48 Mpx",apple,Unknown,10975.0,Dhs,11999.0,9%,,,https://www.jumia.ma/apple-iphone-17-256-go-8-go-ram-63-puce-a19-couleur-sauge-ios-48-mpx-67559459.html,jumia_ma,2026-04-21T19:26:25.648838
"Apple iPhone 16 Plus – 6,7"" – 128 Go – 8 Go RAM – Noir",apple,Iphone 16 Plus,10875.0,Dhs,12999.0,16%,,,https://www.jumia.ma/apple-iphone-16-plus-67-128-go-8-go-ram-noir-65779997.html,jumia_ma,2026-04-21T19:26:25.649532
"Apple iPhone 15 Plus 128 Go Ecran 6.7"" Black Dynamic Island - 6 Go RAM – Reconditionné",apple,Iphone 15 Plus,6875.0,Dhs,10099.0,32%,5,1,https://www.jumia.ma/apple-iphone-15-plus-128-go-ecran-6.7-black-dynamic-island-6-go-ram-reconditionne-64684859.html,jumia_ma,2026-04-21T19:26:25.650406
"Apple iPhone Air 256 Go 6,5 12 Go RAM Puce A19 Pro eSIM Or Clair Titane iOS",apple,Unknown,11275.0,Dhs,14999.0,25%,,,https://www.jumia.ma/apple-iphone-air-256-go-65-12-go-ram-puce-a19-pro-esim-or-clair-titane-ios-67365653.html,jumia_ma,2026-04-21T19:26:25.650988
Apple iPhone 17 Pro 512GB - Argent - Smartphone 5G-LTE IP68 - A19 Pro Hexa-Core - Écran Super Retina XDR OLED 6.3 pouces 1206 x 2622 - NFC/Bluetooth 6 - iOS 26 Neuf,apple,Unknown,16549.0,Dhs,18899.0,12%,,,https://www.jumia.ma/apple-iphone-17-pro-512gb-argent-smartphone-5g-lte-ip68-a19-pro-hexa-core-ecran-super-retina-xdr-oled-6.3-pouces-1206-x-2622-nfcbluetooth-6-ios-26-neuf-67405498.html,jumia_ma,2026-04-21T19:26:25.651723
"Apple iPhone Air 256 Go 6,5"" 12 Go RAM Puce A19 Pro eSIM Blanc Nuage Titane iOS",apple,Unknown,11275.0,Dhs,14999.0,25%,,,https://www.jumia.ma/apple-iphone-air-256-go-65-12-go-ram-puce-a19-pro-esim-blanc-nuage-titane-ios-67365662.html,jumia_ma,2026-04-21T19:26:25.652221
"Apple iPhone 17 Pro 512 Go 6,3"" 12 Go RAM Puce A19 Pro Bleu Intense iOS",apple,Unknown,16975.0,Dhs,23499.0,28%,,,https://www.jumia.ma/apple-iphone-17-pro-512-go-63-12-go-ram-puce-a19-pro-bleu-intense-ios-67246855.html,jumia_ma,2026-04-21T19:26:25.652665
Apple iPhone Air 512 GB Noir sidéral 5G-LTE IP68 - A19 Pro Hexa-Core - Écran Super Retina XDR OLED 6.5-inch 2736 x 1260 - Wi-Fi 7/Bluetooth 6/NFC - iOS 26 Neuf,apple,Unknown,13099.0,Dhs,16799.0,22%,,,https://www.jumia.ma/apple-iphone-air-512-gb-noir-sideral-5g-lte-ip68-a19-pro-hexa-core-ecran-super-retina-xdr-oled-6.5-inch-2736-x-1260-wi-fi-7bluetooth-6nfc-ios-26-neuf-67425184.html,jumia_ma,2026-04-21T19:26:25.653072
"Apple iPhone 16 Plus – 6,7"" – 128 Go – 8 Go RAM – Blanc",apple,Iphone 16 Plus,10875.0,Dhs,12999.0,16%,,,https://www.jumia.ma/apple-iphone-16-plus-67-128-go-8-go-ram-blanc-65780005.html,jumia_ma,2026-04-21T19:26:25.653489
Apple iPhone Air - 512 Go - 6.5-inch - Blanc Nuage - Neuf,apple,Unknown,13099.0,Dhs,16599.0,21%,,,https://www.jumia.ma/apple-iphone-air-512-go-6.5-inch-blanc-nuage-neuf-67434743.html,jumia_ma,2026-04-21T19:26:25.654004
"Samsung A07 Noir – 4 Go RAM, 64 Go Stockage Écran AMOLED 6.7"" Caméra 50 MP Batterie 5000 mAh",samsung,A07,1755.0,Dhs,,,,,https://www.jumia.ma/samsung-a07-noir-4-go-ram-64-go-stockage-ecran-amoled-6.7-camera-50-mp-batterie-5000-mah-67308474.html,jumia_ma,2026-04-21T19:26:29.870864
"Samsung Galaxy S25+ Silver Shadow 6.7""",samsung,S25+,18606.0,Dhs,,,,,https://www.jumia.ma/samsung-galaxy-s25-silver-shadow-6.7-66091831.html,jumia_ma,2026-04-21T19:26:29.871318
Samsung Galaxy S24 Noir 8 GB RAM  128 GB Ecran Dynamic AMOLED 2X 120Hz 6.2-inch -  Reconditionné,samsung,S24,5299.0,Dhs,7499.0,29%,,,https://www.jumia.ma/samsung-galaxy-s24-noir-8-gb-ram-128-gb-ecran-dynamic-amoled-2x-120hz-6.2-inch-reconditionne-67163727.html,jumia_ma,2026-04-21T19:26:29.871821
"Samsung GALAXY A16 128- 4 GB - 6.7""  black",samsung,Unknown,1449.0,Dhs,1499.0,3%,,,https://www.jumia.ma/samsung-galaxy-a16-128-4-gb-6.7-black-67653756.html,jumia_ma,2026-04-21T19:26:29.872343
"Samsung A26 5G – Smartphone 5G – 8 Go RAM + 256 Go ROM – Écran 6.5"" FHD+ 120Hz – Noir – Double SIM + les écouteurs sans fils, l'incassable, Adaptateur gratuits",samsung,Unknown,3099.0,Dhs,,,,,https://www.jumia.ma/samsung-a26-5g-smartphone-5g-8-go-ram-256-go-rom-ecran-6.5-fhd-120hz-noir-double-sim-les-ecouteurs-sans-fils-lincassable-adaptateur-gratuits-67407997.html,jumia_ma,2026-04-21T19:26:29.872759
Samsung Galaxy S23 Ultra 12 Go Ram + 256 Go Rom - Phantom Black,samsung,S23 Ultra,11119.0,Dhs,12649.0,12%,,,https://www.jumia.ma/samsung-galaxy-s23-ultra-12-go-ram-256-go-rom-phantom-black-64723530.html,jumia_ma,2026-04-21T19:26:29.873232
